PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_eratoUnique_D1down.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_eratoUnique_D1down_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
3291	Herato1701	3224518	3224868	+	0	NA	Intergenic	Intergenic	-148523	ID=evm.model.Herato1701.65-E1;Parent=evm.model.Herato1701.65								
923	Herato0701	11545496	11545940	+	0	NA	Intergenic	Intergenic	20319	ID=evm.model.Herato0701.496-E2;Parent=evm.model.Herato0701.496								
243	Herato0606	3010875	3011321	+	0	NA	Intergenic	Intergenic	1684	ID=evm.model.Herato0606.94-E8;Parent=evm.model.Herato0606.94								
4731	Herato2001	11296209	11296572	+	0	NA	Intergenic	Intergenic	-1753	ID=evm.model.Herato2001.431.1-E5;Parent=evm.model.Herato2001.431.1								
3835	Herato1904	3949015	3949220	+	0	NA	TTS (ID=evm.model.Herato1904.139-E3;Parent=evm.model.Herato1904.139)	-TTS (ID=evm.model.Herato1904.139-E3;Parent=evm.model.Herato1904.139)	710	ID=evm.model.Herato1904.139.2-E2;Parent=evm.model.Herato1904.139.2								
2051	Herato1805	3497199	3497559	+	0	NA	Intergenic	Intergenic	16796	ID=evm.model.Herato1805.101-E5;Parent=evm.model.Herato1805.101								
2682	Herato1507	3381399	3381718	+	0	NA	Intergenic	Intergenic	-28787	ID=evm.model.Herato1507.128-E2;Parent=evm.model.Herato1507.128								
5791	Herato1904	3949486	3949971	+	0	NA	Intergenic	Intergenic	1321	ID=evm.model.Herato1904.139.2-E2;Parent=evm.model.Herato1904.139.2								
5382	Herato0214	24026	24198	+	0	NA	promoter-TSS (ID=evm.model.Herato0214.2_evm.model.Herato0214.3-E8;Parent=evm.model.Herato0214.2_evm.model.Herato0214.3)	-promoter-TSS (ID=evm.model.Herato0214.2_evm.model.Herato0214.3-E8;Parent=evm.model.Herato0214.2_evm.model.Herato0214.3)	85	ID=evm.model.Herato0214.2_evm.model.Herato0214.3-E8;Parent=evm.model.Herato0214.2_evm.model.Herato0214.3								
4968	Herato1905	81190	82681	+	0	NA	promoter-TSS (ID=evm.model.Herato1905.8-E7;Parent=evm.model.Herato1905.8)	-promoter-TSS (ID=evm.model.Herato1905.8-E7;Parent=evm.model.Herato1905.8)	-777	ID=evm.model.Herato1905.8.1-E7;Parent=evm.model.Herato1905.8.1								
753	Herato0701	7085993	7086629	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.318-E5;Parent=evm.model.Herato0701.318)	-promoter-TSS (ID=evm.model.Herato0701.318-E5;Parent=evm.model.Herato0701.318)	142	ID=evm.model.Herato0701.318.1-E4;Parent=evm.model.Herato0701.318.1								
2404	Herato1007	4848857	4849202	+	0	NA	Intergenic	Intergenic	2277	ID=evm.model.Herato1007.194-E3;Parent=evm.model.Herato1007.194								
2171	Herato1005	2521339	2522026	+	0	NA	Intergenic	Intergenic	-1948	ID=evm.model.Herato1005.125-E3;Parent=evm.model.Herato1005.125								
106	Herato0601	2354906	2355105	+	0	NA	Intergenic	Intergenic	80976	ID=evm.model.Herato0601.51-E9;Parent=evm.model.Herato0601.51								
2611	Herato1904	3248730	3249213	+	0	NA	promoter-TSS (ID=novel_model_254-E1;Parent=novel_model_254)	-promoter-TSS (ID=novel_model_254-E1;Parent=novel_model_254)	87	ID=novel_model_254-E1;Parent=novel_model_254								
4425	Herato1507	400935	401147	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.20-E11;Parent=evm.model.Herato1507.20)	-promoter-TSS (ID=evm.model.Herato1507.20-E11;Parent=evm.model.Herato1507.20)	58	ID=evm.model.Herato1507.20-E11;Parent=evm.model.Herato1507.20								
65	Herato0601	903578	903763	+	0	NA	TTS (ID=evm.model.Herato0601.10-E2;Parent=evm.model.Herato0601.10)	-TTS (ID=evm.model.Herato0601.10-E2;Parent=evm.model.Herato0601.10)	1817	ID=evm.model.Herato0601.10-E2;Parent=evm.model.Herato0601.10								
5249	Herato0310	8088394	8089309	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.218-E5;Parent=evm.model.Herato0310.218)	-promoter-TSS (ID=evm.model.Herato0310.218-E5;Parent=evm.model.Herato0310.218)	-5	ID=evm.model.Herato0310.218-E5;Parent=evm.model.Herato0310.218								
203	Herato0606	1977229	1978056	+	0	NA	Intergenic	Intergenic	4299	ID=evm.model.Herato0606.60.1-E2;Parent=evm.model.Herato0606.60.1								
4373	Herato0206	611476	611748	+	0	NA	Intergenic	Intergenic	7442	ID=evm.model.Herato0206.21-E43;Parent=evm.model.Herato0206.21								
1023	Herato0701	15329812	15330480	+	0	NA	Intergenic	Intergenic	-2414	ID=evm.model.Herato0701.673-E4;Parent=evm.model.Herato0701.673								
5705	Herato2001	3094868	3095094	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.86-E12;Parent=evm.model.Herato2001.86)	-promoter-TSS (ID=evm.model.Herato2001.86-E12;Parent=evm.model.Herato2001.86)	-776	ID=evm.model.Herato2001.86.1-E12;Parent=evm.model.Herato2001.86.1								
2742	Herato1108	10017227	10017454	+	0	NA	Intergenic	Intergenic	-2877	ID=evm.model.Herato1108.449-E1;Parent=evm.model.Herato1108.449								
4702	Herato1601	4574899	4575427	+	0	NA	promoter-TSS (ID=evm.model.Herato1601.96-E5;Parent=evm.model.Herato1601.96)	-promoter-TSS (ID=evm.model.Herato1601.96-E5;Parent=evm.model.Herato1601.96)	-18	ID=evm.model.Herato1601.96.4-E4;Parent=evm.model.Herato1601.96.4								
5528	Herato2001	8567350	8567713	+	0	NA	Intergenic	Intergenic	-13731	ID=evm.model.Herato2001.362_evm.model.Herato2001.364-E1;Parent=evm.model.Herato2001.362_evm.model.Herato2001.364								
86	Herato0601	1400099	1400663	+	0	NA	Intergenic	Intergenic	16194	ID=evm.model.Herato0601.19-E1;Parent=evm.model.Herato0601.19								
1199	Herato0801	3324521	3324882	+	0	NA	Intergenic	Intergenic	-11405	ID=evm.model.Herato0801.64-E1;Parent=evm.model.Herato0801.64								
2084	Herato1003	6793097	6793322	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.240-E1;Parent=evm.model.Herato1003.240)	-promoter-TSS (ID=evm.model.Herato1003.240-E1;Parent=evm.model.Herato1003.240)	-756	ID=evm.model.Herato1003.240-E1;Parent=evm.model.Herato1003.240								
2473	Herato0206	292212	292353	+	0	NA	Intergenic	Intergenic	5100	ID=evm.model.Herato0206.13-E3;Parent=evm.model.Herato0206.13								
1158	Herato0801	1163288	1163794	+	0	NA	Intergenic	Intergenic	-115516	ID=evm.model.Herato0801.19-E1;Parent=evm.model.Herato0801.19								
656	Herato0701	4330959	4331339	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.205-E10;Parent=evm.model.Herato0701.205)	-promoter-TSS (ID=evm.model.Herato0701.205-E10;Parent=evm.model.Herato0701.205)	48	ID=evm.model.Herato0701.205-E9;Parent=evm.model.Herato0701.205								
2170	Herato1005	2519405	2519896	+	0	NA	Intergenic	Intergenic	3140	ID=evm.model.Herato1005.125.2-E1;Parent=evm.model.Herato1005.125.2								
2335	Herato1007	3015344	3015938	+	0	NA	Intergenic	Intergenic	42064	ID=evm.model.Herato1007.107-E6;Parent=evm.model.Herato1007.107								
2921	Herato1202	1992658	1993126	+	0	NA	Intergenic	Intergenic	-1859	ID=evm.model.Herato1202.72-E1;Parent=evm.model.Herato1202.72								
4726	Herato2101	238184	238437	+	0	NA	Intergenic	Intergenic	1312	ID=evm.model.Herato2101.17-E2;Parent=evm.model.Herato2101.17								
3468	Herato1701	10611479	10611672	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.364-E2;Parent=evm.model.Herato1701.364)	-promoter-TSS (ID=evm.model.Herato1701.364-E2;Parent=evm.model.Herato1701.364)	-326	ID=evm.model.Herato1701.364-E2;Parent=evm.model.Herato1701.364								
435	Herato0101	16763834	16764383	+	0	NA	Intergenic	Intergenic	-8069	ID=evm.model.Herato0101.645-E1;Parent=evm.model.Herato0101.645								
3195	Herato1202	11606365	11606574	+	0	NA	Intergenic	Intergenic	-11954	ID=evm.model.Herato1202.454-E1;Parent=evm.model.Herato1202.454								
1482	Herato1003	6079362	6079600	+	0	NA	Intergenic	Intergenic	5113	ID=evm.model.Herato1003.199.2-E3;Parent=evm.model.Herato1003.199.2								
885	Herato1108	8246303	8246930	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.359-E11;Parent=evm.model.Herato1108.359)	-promoter-TSS (ID=evm.model.Herato1108.359-E11;Parent=evm.model.Herato1108.359)	-285	ID=evm.model.Herato1108.359.3.2-E4;Parent=evm.model.Herato1108.359.3.2								
1412	Herato1202	14608065	14608675	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.566-E9;Parent=evm.model.Herato1202.566)	-promoter-TSS (ID=evm.model.Herato1202.566-E9;Parent=evm.model.Herato1202.566)	73	ID=evm.model.Herato1202.566-E9;Parent=evm.model.Herato1202.566								
1709	Herato0901	11341174	11341693	+	0	NA	Intergenic	Intergenic	-3879	ID=evm.model.Herato0901.337.5-E5;Parent=evm.model.Herato0901.337.5								
4896	Herato2101	9227131	9227570	+	0	NA	Intergenic	Intergenic	3141	ID=evm.model.Herato2101.313-E15;Parent=evm.model.Herato2101.313								
5075	Herato1701	3703450	3703722	+	0	NA	Intergenic	Intergenic	-19594	ID=evm.model.Herato1701.89-E1;Parent=evm.model.Herato1701.89								
339	Herato0606	4896709	4897048	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.149-E7;Parent=evm.model.Herato0606.149)	-promoter-TSS (ID=evm.model.Herato0606.149-E7;Parent=evm.model.Herato0606.149)	-41	ID=evm.model.Herato0606.149.3-E7;Parent=evm.model.Herato0606.149.3								
228	Herato0606	2550612	2550908	+	0	NA	Intergenic	Intergenic	-41819	ID=evm.model.Herato0606.78.2-E1;Parent=evm.model.Herato0606.78.2								
3783	Herato1301	15090026	15090394	+	0	NA	Intergenic	Intergenic	-26339	ID=evm.model.Herato1301.558-E1;Parent=evm.model.Herato1301.558								
268	Herato1005	169044	170335	+	0	NA	TTS (ID=evm.model.Herato1005.15-E17;Parent=evm.model.Herato1005.15)	-TTS (ID=evm.model.Herato1005.15-E17;Parent=evm.model.Herato1005.15)	650	ID=evm.model.Herato1005.15.1-E16;Parent=evm.model.Herato1005.15.1								
829	Herato0701	8986020	8986255	+	0	NA	Intergenic	Intergenic	49022	ID=evm.model.Herato0701.375-E9;Parent=evm.model.Herato0701.375								
2872	Herato1109	265446	265876	+	0	NA	Intergenic	Intergenic	50894	ID=evm.model.Herato1109.2-E1;Parent=evm.model.Herato1109.2								
3677	Herato0101	22290223	22290414	+	0	NA	Intergenic	Intergenic	8063	ID=evm.model.Herato0101.854-E12;Parent=evm.model.Herato0101.854								
596	Herato0101	10329040	10329271	+	0	NA	Intergenic	Intergenic	2775	ID=evm.model.Herato0101.299-E2;Parent=evm.model.Herato0101.299								
1297	Herato0821	43249	43415	+	0	NA	Intergenic	Intergenic	5129	ID=evm.model.Herato0821.2-E1;Parent=evm.model.Herato0821.2								
5776	Herato0405	67018	67211	+	0	NA	promoter-TSS (ID=evm.model.Herato0405.6-E4;Parent=evm.model.Herato0405.6)	-promoter-TSS (ID=evm.model.Herato0405.6-E4;Parent=evm.model.Herato0405.6)	731	ID=evm.model.Herato0405.6-E3;Parent=evm.model.Herato0405.6								
2090	Herato1003	7052628	7053246	+	0	NA	Intergenic	Intergenic	-1223	ID=evm.model.Herato1003.256-E2;Parent=evm.model.Herato1003.256								
1521	Herato0101	13981722	13982135	+	0	NA	Intergenic	Intergenic	3171	ID=evm.model.Herato0101.502-E10;Parent=evm.model.Herato0101.502								
5029	Herato2001	7424439	7424854	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.294-E3;Parent=evm.model.Herato2001.294)	-promoter-TSS (ID=evm.model.Herato2001.294-E3;Parent=evm.model.Herato2001.294)	72	ID=evm.model.Herato2001.294-E3;Parent=evm.model.Herato2001.294								
1862	Herato1001	4461874	4462334	+	0	NA	Intergenic	Intergenic	-5002	ID=evm.model.Herato1001.150-E1;Parent=evm.model.Herato1001.150								
2352	Herato1007	3660334	3660751	+	0	NA	Intergenic	Intergenic	6316	ID=evm.model.Herato1007.139.1.1-E1;Parent=evm.model.Herato1007.139.1.1								
3495	Herato1301	2061403	2061636	+	0	NA	Intergenic	Intergenic	-3856	ID=evm.model.Herato1301.53-E1;Parent=evm.model.Herato1301.53								
5420	Herato2101	5096638	5096832	+	0	NA	Intergenic	Intergenic	-4803	ID=evm.model.Herato2101.174.1-E4;Parent=evm.model.Herato2101.174.1								
1082	Herato0701	17417564	17418189	+	0	NA	Intergenic	Intergenic	-5587	ID=evm.model.Herato0701.732-E3;Parent=evm.model.Herato0701.732								
5572	Herato2001	17553523	17554015	+	0	NA	Intergenic	Intergenic	-7820	ID=evm.model.Herato2001.676-E1;Parent=evm.model.Herato2001.676								
121	Herato0601	3317265	3317759	+	0	NA	Intergenic	Intergenic	-2487	ID=evm.model.Herato0601.78-E3;Parent=evm.model.Herato0601.78								
1066	Herato1202	449080	449389	+	0	NA	Intergenic	Intergenic	10908	ID=evm.model.Herato1202.25-E7;Parent=evm.model.Herato1202.25								
487	Herato1408	3055540	3055916	+	0	NA	Intergenic	Intergenic	-1012	ID=evm.model.Herato1408.90-E5;Parent=evm.model.Herato1408.90								
494	Herato0606	10480613	10481010	+	0	NA	Intergenic	Intergenic	-13980	ID=evm.model.Herato0606.336-E1;Parent=evm.model.Herato0606.336								
1956	Herato1301	14571327	14571703	+	0	NA	Intergenic	Intergenic	-2122	ID=evm.model.Herato1301.551.2-E5;Parent=evm.model.Herato1301.551.2								
3333	Herato1507	4555890	4556804	+	0	NA	Intergenic	Intergenic	15791	ID=evm.model.Herato1507.156.1-E2;Parent=evm.model.Herato1507.156.1								
238	Herato0101	16235928	16236379	+	0	NA	Intergenic	Intergenic	15757	ID=evm.model.Herato0101.616-E12;Parent=evm.model.Herato0101.616								
2235	Herato1007	309931	310125	+	0	NA	Intergenic	Intergenic	56313	ID=evm.model.Herato1007.6-E5;Parent=evm.model.Herato1007.6								
2778	Herato1904	7621615	7622309	+	0	NA	Intergenic	Intergenic	2676	ID=evm.model.Herato1904.266-E3;Parent=evm.model.Herato1904.266								
3175	Herato1605	3259348	3259577	+	0	NA	Intergenic	Intergenic	-1791	ID=evm.model.Herato1605.102-E1;Parent=evm.model.Herato1605.102								
4819	Herato1801	1105499	1106268	+	0	NA	Intergenic	Intergenic	-27625	ID=evm.model.Herato1801.48-E1;Parent=evm.model.Herato1801.48								
873	Herato0701	10313246	10313772	+	0	NA	Intergenic	Intergenic	-3165	ID=evm.model.Herato0701.426-E2;Parent=evm.model.Herato0701.426								
3604	Herato1603	2173887	2174488	+	0	NA	Intergenic	Intergenic	-7675	ID=evm.model.Herato1603.62-E1;Parent=evm.model.Herato1603.62								
3081	Herato1202	7312662	7313398	+	0	NA	Intergenic	Intergenic	-1283	ID=evm.model.Herato1202.291.2-E3;Parent=evm.model.Herato1202.291.2								
4792	Herato1701	1328375	1329373	+	0	NA	Intergenic	Intergenic	8504	ID=evm.model.Herato1701.36-E1;Parent=evm.model.Herato1701.36								
3099	Herato1202	7722960	7724295	+	0	NA	Intergenic	Intergenic	-24512	ID=evm.model.Herato1202.307-E1;Parent=evm.model.Herato1202.307								
448	Herato0606	8722476	8722999	+	0	NA	Intergenic	Intergenic	9352	ID=evm.model.Herato0606.272_evm.model.Herato0606.271-E2;Parent=evm.model.Herato0606.272_evm.model.Herato0606.271								
5115	Herato0503	1084223	1084492	+	0	NA	Intergenic	Intergenic	-2973	ID=evm.model.Herato0503.37-E5;Parent=evm.model.Herato0503.37								
3634	Herato1301	7812802	7813705	+	0	NA	Intergenic	Intergenic	-4093	ID=evm.model.Herato1301.331-E1;Parent=evm.model.Herato1301.331								
3760	Herato1301	14186486	14186608	+	0	NA	Intergenic	Intergenic	-94508	ID=evm.model.Herato1301.536-E1;Parent=evm.model.Herato1301.536								
2631	Herato1507	834156	834584	+	0	NA	Intergenic	Intergenic	5434	ID=evm.model.Herato1507.35-E7;Parent=evm.model.Herato1507.35								
2278	Herato1408	2938639	2939053	+	0	NA	Intergenic	Intergenic	-6157	ID=evm.model.Herato1408.85-E2;Parent=evm.model.Herato1408.85								
4152	Herato0214	813007	813549	+	0	NA	Intergenic	Intergenic	2474	ID=evm.model.Herato0214.43_evm.model.Herato0214.44_evm.model.Herato0214.46-E2;Parent=evm.model.Herato0214.43_evm.model.Herato0214.44_evm.model.Herato0214.46								
4639	Herato0503	6897219	6897963	+	0	NA	TTS (ID=evm.model.Herato0503.242-E8;Parent=evm.model.Herato0503.242)	-TTS (ID=evm.model.Herato0503.242-E8;Parent=evm.model.Herato0503.242)	134	ID=evm.model.Herato0503.242-E9;Parent=evm.model.Herato0503.242								
4647	Herato1908	1398264	1398984	+	0	NA	Intergenic	Intergenic	-1741	ID=evm.model.Herato1908.44-E5;Parent=evm.model.Herato1908.44								
3297	Herato1904	4717095	4717379	+	0	NA	Intergenic	Intergenic	1745	ID=evm.model.Herato1904.165-E4;Parent=evm.model.Herato1904.165								
5407	Herato0503	4953322	4953476	+	0	NA	Intergenic	Intergenic	-5388	ID=evm.model.Herato0503.143.1-E1;Parent=evm.model.Herato0503.143.1								
1532	Herato1202	17749311	17749671	+	0	NA	Intergenic	Intergenic	-1909	ID=evm.model.Herato1202.729-E3;Parent=evm.model.Herato1202.729								
4246	Herato0411	1203677	1204184	+	0	NA	Intergenic	Intergenic	4969	ID=evm.model.Herato0411.25-E2;Parent=evm.model.Herato0411.25								
713	Herato1505	1007754	1007951	+	0	NA	Intergenic	Intergenic	14677	ID=evm.model.Herato1505.41.2-E1;Parent=evm.model.Herato1505.41.2								
5518	Herato2001	8329120	8329427	+	0	NA	Intergenic	Intergenic	-1964	ID=evm.model.Herato2001.350-E1;Parent=evm.model.Herato2001.350								
3557	Herato1301	3451520	3451856	+	0	NA	Intergenic	Intergenic	-27932	ID=evm.model.Herato1301.96.2-E1;Parent=evm.model.Herato1301.96.2								
4233	Herato1901	650080	651183	+	0	NA	Intergenic	Intergenic	-8509	ID=evm.model.Herato1901.20-E7;Parent=evm.model.Herato1901.20								
2839	Herato0310	5498336	5498800	+	0	NA	Intergenic	Intergenic	14888	ID=evm.model.Herato0310.128-E3;Parent=evm.model.Herato0310.128								
4532	Herato2001	3876390	3876922	+	0	NA	Intergenic	Intergenic	7240	ID=evm.model.Herato2001.130-E3;Parent=evm.model.Herato2001.130								
1679	Herato0901	10412974	10413222	+	0	NA	TTS (ID=evm.model.Herato0901.320-E4;Parent=evm.model.Herato0901.320)	-TTS (ID=evm.model.Herato0901.320-E4;Parent=evm.model.Herato0901.320)	3750	ID=evm.model.Herato0901.320.1-E3;Parent=evm.model.Herato0901.320.1								
4238	Herato2101	6969258	6969808	+	0	NA	Intergenic	Intergenic	9170	ID=evm.model.Herato2101.248-E8;Parent=evm.model.Herato2101.248								
4346	Herato1904	1061612	1061975	+	0	NA	promoter-TSS (ID=evm.model.Herato1904.35-E4;Parent=evm.model.Herato1904.35)	-promoter-TSS (ID=evm.model.Herato1904.35-E4;Parent=evm.model.Herato1904.35)	-46	ID=evm.model.Herato1904.35.1-E4;Parent=evm.model.Herato1904.35.1								
4215	Herato1807	4845420	4845597	+	0	NA	promoter-TSS (ID=evm.model.Herato1807.120-E43;Parent=evm.model.Herato1807.120)	-promoter-TSS (ID=evm.model.Herato1807.120-E43;Parent=evm.model.Herato1807.120)	44	ID=evm.model.Herato1807.120-E43;Parent=evm.model.Herato1807.120								
1262	Herato1202	7973518	7973938	+	0	NA	Intergenic	Intergenic	-4985	ID=evm.model.Herato1202.321-E1;Parent=evm.model.Herato1202.321								
1290	Herato0101	13163005	13163554	+	0	NA	Intergenic	Intergenic	-4605	ID=evm.model.Herato0101.456-E2;Parent=evm.model.Herato0101.456								
1527	Herato1202	17479816	17480122	+	0	NA	Intergenic	Intergenic	-4977	ID=evm.model.Herato1202.713-E2;Parent=evm.model.Herato1202.713								
2162	Herato1005	2296466	2296615	+	0	NA	Intergenic	Intergenic	1711	ID=evm.model.Herato1005.114-E2;Parent=evm.model.Herato1005.114								
1132	Herato0801	119163	119402	+	0	NA	Intergenic	Intergenic	27461	ID=evm.model.Herato0801.5-E4;Parent=evm.model.Herato0801.5								
4308	Herato1910	2489618	2489965	+	0	NA	Intergenic	Intergenic	24912	ID=evm.model.Herato1910.136.1-E7;Parent=evm.model.Herato1910.136.1								
4707	Herato1601	4810772	4811192	+	0	NA	Intergenic	Intergenic	-31686	ID=evm.model.Herato1601.100-E1;Parent=evm.model.Herato1601.100								
5022	Herato2001	7263546	7264501	+	0	NA	Intergenic	Intergenic	2444	ID=evm.model.Herato2001.279-E10;Parent=evm.model.Herato2001.279								
5259	Herato2001	10738102	10738955	+	0	NA	Intergenic	Intergenic	-48525	ID=evm.model.Herato2001.419-E1;Parent=evm.model.Herato2001.419								
5398	Herato2101	3744752	3744938	+	0	NA	TTS (ID=evm.model.Herato2101.125-E2;Parent=evm.model.Herato2101.125)	-TTS (ID=evm.model.Herato2101.125-E2;Parent=evm.model.Herato2101.125)	714	ID=evm.model.Herato2101.125-E2;Parent=evm.model.Herato2101.125								
1925	Herato1003	938506	938734	+	0	NA	Intergenic	Intergenic	6457	ID=evm.model.Herato1003.23-E2;Parent=evm.model.Herato1003.23								
3847	Herato1301	18508798	18509223	+	0	NA	Intergenic	Intergenic	6925	ID=evm.model.Herato1301.635-E4;Parent=evm.model.Herato1301.635								
2574	Herato1108	4633410	4634544	+	0	NA	Intergenic	Intergenic	-3488	ID=evm.model.Herato1108.179-E2;Parent=evm.model.Herato1108.179								
2916	Herato1202	1818123	1818491	+	0	NA	Intergenic	Intergenic	-13530	ID=evm.model.Herato1202.63.8-E1;Parent=evm.model.Herato1202.63.8								
3126	Herato1605	1659931	1660474	+	0	NA	promoter-TSS (ID=evm.model.Herato1605.46-E1;Parent=evm.model.Herato1605.46)	-promoter-TSS (ID=evm.model.Herato1605.46-E1;Parent=evm.model.Herato1605.46)	-994	ID=evm.model.Herato1605.46-E1;Parent=evm.model.Herato1605.46								
631	Herato0701	3158670	3159261	+	0	NA	Intergenic	Intergenic	-9760	ID=evm.model.Herato0701.167-E4;Parent=evm.model.Herato0701.167								
547	Herato0609	1225176	1225559	+	0	NA	promoter-TSS (ID=evm.model.Herato0609.78-E1;Parent=evm.model.Herato0609.78)	-promoter-TSS (ID=evm.model.Herato0609.78-E1;Parent=evm.model.Herato0609.78)	-84	ID=evm.model.Herato0609.78.1-E1;Parent=evm.model.Herato0609.78.1								
1544	Herato0901	5127371	5128023	+	0	NA	promoter-TSS (ID=evm.model.Herato0901.139-E8;Parent=evm.model.Herato0901.139)	-promoter-TSS (ID=evm.model.Herato0901.139-E8;Parent=evm.model.Herato0901.139)	-830	ID=evm.model.Herato0901.139-E8;Parent=evm.model.Herato0901.139								
1616	Herato1005	2520543	2520887	+	0	NA	Intergenic	Intergenic	-2915	ID=evm.model.Herato1005.125-E3;Parent=evm.model.Herato1005.125								
4694	Herato1703	1687380	1687861	+	0	NA	Intergenic	Intergenic	16097	ID=evm.model.Herato1703.28-E11;Parent=evm.model.Herato1703.28								
396	Herato0606	7061320	7062248	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.239-E9;Parent=evm.model.Herato0606.239)	-promoter-TSS (ID=evm.model.Herato0606.239-E9;Parent=evm.model.Herato0606.239)	-912	ID=evm.model.Herato0606.239-E9;Parent=evm.model.Herato0606.239								
1422	Herato0901	890948	891280	+	0	NA	Intergenic	Intergenic	-4639	ID=evm.model.Herato0901.36.6-E1;Parent=evm.model.Herato0901.36.6								
482	Herato0606	10015478	10015800	+	0	NA	Intergenic	Intergenic	27948	ID=evm.model.Herato0606.316-E10;Parent=evm.model.Herato0606.316								
949	Herato0701	12451215	12451459	+	0	NA	Intergenic	Intergenic	-1090	ID=evm.model.Herato0701.587-E1;Parent=evm.model.Herato0701.587								
499	Herato0606	10696845	10697554	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.351-E10;Parent=evm.model.Herato0606.351)	-promoter-TSS (ID=evm.model.Herato0606.351-E10;Parent=evm.model.Herato0606.351)	-81	ID=evm.model.Herato0606.351-E10;Parent=evm.model.Herato0606.351								
3432	Herato1701	8134252	8134429	+	0	NA	Intergenic	Intergenic	6408	ID=evm.model.Herato1701.248-E8;Parent=evm.model.Herato1701.248								
4713	Herato1910	1371409	1371807	+	0	NA	Intergenic	Intergenic	-5966	ID=evm.model.Herato1910.100-E1;Parent=evm.model.Herato1910.100								
4556	Herato2001	12188282	12188501	+	0	NA	Intergenic	Intergenic	58835	ID=evm.model.Herato2001.466-E4;Parent=evm.model.Herato2001.466								
5262	Herato0310	8514549	8514983	+	0	NA	TTS (ID=evm.model.Herato0310.225-E6;Parent=evm.model.Herato0310.225)	-TTS (ID=evm.model.Herato0310.225-E6;Parent=evm.model.Herato0310.225)	235	ID=evm.model.Herato0310.225-E6;Parent=evm.model.Herato0310.225								
4970	Herato0401	2245197	2245892	+	0	NA	Intergenic	Intergenic	-43738	ID=evm.model.Herato0401.56-E1;Parent=evm.model.Herato0401.56								
1047	Herato0101	11815062	11815784	+	0	NA	Intergenic	Intergenic	-3511	ID=evm.model.Herato0101.368-E1;Parent=evm.model.Herato0101.368								
3856	Herato0301	4141208	4141564	+	0	NA	promoter-TSS (ID=evm.model.Herato0301.103-E4;Parent=evm.model.Herato0301.103)	-promoter-TSS (ID=evm.model.Herato0301.103-E4;Parent=evm.model.Herato0301.103)	310	ID=evm.model.Herato0301.103.5-E2;Parent=evm.model.Herato0301.103.5								
1276	Herato0101	12955693	12956207	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.439-E7;Parent=evm.model.Herato0101.439)	-promoter-TSS (ID=evm.model.Herato0101.439-E7;Parent=evm.model.Herato0101.439)	56	ID=evm.model.Herato0101.439-E7;Parent=evm.model.Herato0101.439								
3228	Herato1202	13288304	13289260	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.501-E1;Parent=evm.model.Herato1202.501)	-promoter-TSS (ID=evm.model.Herato1202.501-E1;Parent=evm.model.Herato1202.501)	-70	ID=evm.model.Herato1202.501-E1;Parent=evm.model.Herato1202.501								
909	Herato0701	11152913	11153634	+	0	NA	Intergenic	Intergenic	-1386	ID=evm.model.Herato0701.473-E6;Parent=evm.model.Herato0701.473								
4121	Herato1807	2088687	2089344	+	0	NA	Intergenic	Intergenic	17765	ID=evm.model.Herato1807.40-E3;Parent=evm.model.Herato1807.40								
5583	Herato1904	477883	478449	+	0	NA	promoter-TSS (ID=evm.model.Herato1904.17-E3;Parent=evm.model.Herato1904.17)	-promoter-TSS (ID=evm.model.Herato1904.17-E3;Parent=evm.model.Herato1904.17)	52	ID=evm.model.Herato1904.17.1-E3;Parent=evm.model.Herato1904.17.1								
4315	Herato0411	5000145	5000664	+	0	NA	TTS (ID=evm.model.Herato0411.110-E2;Parent=evm.model.Herato0411.110)	-TTS (ID=evm.model.Herato0411.110-E2;Parent=evm.model.Herato0411.110)	941	ID=evm.model.Herato0411.110-E2;Parent=evm.model.Herato0411.110								
1124	Herato1601	4965056	4965341	+	0	NA	Intergenic	Intergenic	-14582	ID=novel_model_195-E1;Parent=novel_model_195								
