PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_eratoUnique_D2up.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_eratoUnique_D2up_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
2637	Herato1408	3318925	3319333	+	0	NA	promoter-TSS (ID=evm.model.Herato1408.112-E5;Parent=evm.model.Herato1408.112)	-promoter-TSS (ID=evm.model.Herato1408.112-E5;Parent=evm.model.Herato1408.112)	-511	ID=evm.model.Herato1408.112-E5;Parent=evm.model.Herato1408.112								
5771	Herato2101	16052725	16052898	+	0	NA	Intergenic	Intergenic	2189	ID=evm.model.Herato2101.498-E6;Parent=evm.model.Herato2101.498								
6234	Herato1901	3018786	3020159	+	0	NA	Intergenic	Intergenic	1954	ID=evm.model.Herato1901.101-E1;Parent=evm.model.Herato1901.101								
6509	Herato2001	1323449	1323923	+	0	NA	Intergenic	Intergenic	-3154	ID=evm.model.Herato2001.22.2-E2;Parent=evm.model.Herato2001.22.2								
589	Herato1408	3020567	3021027	+	0	NA	Intergenic	Intergenic	-2208	ID=evm.model.Herato1408.90-E1;Parent=evm.model.Herato1408.90								
1337	Herato0801	1767535	1767685	+	0	NA	promoter-TSS (ID=evm.model.Herato0801.30-E2;Parent=evm.model.Herato0801.30)	-promoter-TSS (ID=evm.model.Herato0801.30-E2;Parent=evm.model.Herato0801.30)	-881	ID=evm.model.Herato0801.30-E2;Parent=evm.model.Herato0801.30								
6524	Herato0503	5731427	5732135	+	0	NA	Intergenic	Intergenic	11688	ID=evm.model.Herato0503.187-E1;Parent=evm.model.Herato0503.187								
2098	Herato1301	10023896	10024033	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.404-E3;Parent=evm.model.Herato1301.404)	-promoter-TSS (ID=evm.model.Herato1301.404-E3;Parent=evm.model.Herato1301.404)	98	ID=evm.model.Herato1301.404-E3;Parent=evm.model.Herato1301.404								
3101	Herato1507	4599644	4599955	+	0	NA	Intergenic	Intergenic	-21932	ID=evm.model.Herato1507.156.1-E1;Parent=evm.model.Herato1507.156.1								
3837	Herato1202	16989696	16989989	+	0	NA	Intergenic	Intergenic	-13811	ID=evm.model.Herato1202.686-E2;Parent=evm.model.Herato1202.686								
6215	Herato0310	7922926	7923373	+	0	NA	Intergenic	Intergenic	2040	ID=evm.model.Herato0310.209-E12;Parent=evm.model.Herato0310.209								
150	Herato0601	3552898	3553244	+	0	NA	promoter-TSS (ID=evm.model.Herato0601.85-E4;Parent=evm.model.Herato0601.85)	-promoter-TSS (ID=evm.model.Herato0601.85-E4;Parent=evm.model.Herato0601.85)	40	ID=evm.model.Herato0601.85-E4;Parent=evm.model.Herato0601.85								
3018	Herato1507	386850	387047	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.18-E4;Parent=evm.model.Herato1507.18)	-promoter-TSS (ID=evm.model.Herato1507.18-E4;Parent=evm.model.Herato1507.18)	-439	ID=evm.model.Herato1507.18-E4;Parent=evm.model.Herato1507.18								
245	Herato0606	2190681	2191510	+	0	NA	Intergenic	Intergenic	-6377	ID=evm.model.Herato0606.66-E2;Parent=evm.model.Herato0606.66								
2511	Herato0214	266527	266868	+	0	NA	Intergenic	Intergenic	-10675	ID=evm.model.Herato0214.20.2-E3;Parent=evm.model.Herato0214.20.2								
2604	Herato1007	1060354	1061238	+	0	NA	Intergenic	Intergenic	-1048	ID=evm.model.Herato1007.43-E1;Parent=evm.model.Herato1007.43								
4974	Herato1901	3022173	3022376	+	0	NA	promoter-TSS (ID=evm.model.Herato1901.101-E1;Parent=evm.model.Herato1901.101)	-promoter-TSS (ID=evm.model.Herato1901.101-E1;Parent=evm.model.Herato1901.101)	-848	ID=evm.model.Herato1901.101-E1;Parent=evm.model.Herato1901.101								
6690	Herato0503	7699895	7700182	+	0	NA	Intergenic	Intergenic	6160	ID=evm.model.Herato0503.294-E6;Parent=evm.model.Herato0503.294								
2546	Herato1005	3511954	3512389	+	0	NA	Intergenic	Intergenic	17030	ID=evm.model.Herato1005.181-E5;Parent=evm.model.Herato1005.181								
5943	Herato0411	3791118	3791482	+	0	NA	Intergenic	Intergenic	-1526	ID=evm.model.Herato0411.83.1-E4;Parent=evm.model.Herato0411.83.1								
5498	Herato0401	1130064	1130207	+	0	NA	Intergenic	Intergenic	6122	ID=evm.model.Herato0401.20-E1;Parent=evm.model.Herato0401.20								
5651	Herato2101	9146676	9146941	+	0	NA	Intergenic	Intergenic	28943	ID=evm.model.Herato2101.311.1-E10;Parent=evm.model.Herato2101.311.1								
4994	Herato1904	157830	158045	+	0	NA	Intergenic	Intergenic	23598	ID=evm.model.Herato1904.2.1-E1;Parent=evm.model.Herato1904.2.1								
2666	Herato1007	2386342	2386758	+	0	NA	Intergenic	Intergenic	34711	ID=novel_model_133-E1;Parent=novel_model_133								
3012	Herato1108	6338064	6338351	+	0	NA	Intergenic	Intergenic	-17296	ID=evm.model.Herato1108.266-E8;Parent=evm.model.Herato1108.266								
332	Herato0606	4034926	4035183	+	0	NA	Intergenic	Intergenic	-61722	ID=evm.model.Herato0606.123-E1;Parent=evm.model.Herato0606.123								
1099	Herato0701	11133826	11134095	+	0	NA	Intergenic	Intergenic	-1848	ID=evm.model.Herato0701.473-E8;Parent=evm.model.Herato0701.473								
3599	Herato1202	9874890	9875030	+	0	NA	Intergenic	Intergenic	-41338	ID=evm.model.Herato1202.407-E1;Parent=evm.model.Herato1202.407								
1965	Herato0904	113514	114232	+	0	NA	Intergenic	Intergenic	-1720	ID=evm.model.Herato0904.15-E3;Parent=evm.model.Herato0904.15								
5311	Herato0503	4293631	4294349	+	0	NA	Intergenic	Intergenic	2949	ID=evm.model.Herato0503.130-E5;Parent=evm.model.Herato0503.130								
5083	Herato1505	2470270	2470701	+	0	NA	Intergenic	Intergenic	3536	ID=evm.model.Herato1505.95-E4;Parent=evm.model.Herato1505.95								
4962	Herato1901	2592084	2592245	+	0	NA	Intergenic	Intergenic	-14604	ID=evm.model.Herato1901.83.2-E2;Parent=evm.model.Herato1901.83.2								
34	Herato0101	8044376	8044548	+	0	NA	Intergenic	Intergenic	-8458	ID=evm.model.Herato0101.241-E1;Parent=evm.model.Herato0101.241								
745	Herato0701	2237781	2238342	+	0	NA	Intergenic	Intergenic	10042	ID=evm.model.Herato0701.137-E2;Parent=evm.model.Herato0701.137								
3691	Herato2101	16094582	16094743	+	0	NA	Intergenic	Intergenic	-1099	ID=evm.model.Herato2101.498-E23;Parent=evm.model.Herato2101.498								
5673	Herato1901	2998370	2999909	+	0	NA	promoter-TSS (ID=evm.model.Herato1901.99-E3;Parent=evm.model.Herato1901.99)	-promoter-TSS (ID=evm.model.Herato1901.99-E3;Parent=evm.model.Herato1901.99)	254	ID=evm.model.Herato1901.99-E2;Parent=evm.model.Herato1901.99								
2656	Herato1408	3946620	3947062	+	0	NA	Intergenic	Intergenic	-5170	ID=evm.model.Herato1408.146-E7;Parent=evm.model.Herato1408.146								
3650	Herato1701	34986	35490	+	0	NA	Intergenic	Intergenic	-3199	ID=evm.model.Herato1701.5-E1;Parent=evm.model.Herato1701.5								
2082	Herato1001	3610838	3612177	+	0	NA	Intergenic	Intergenic	-18267	ID=evm.model.Herato1001.118-E2;Parent=evm.model.Herato1001.118								
1410	Herato2001	589479	590144	+	0	NA	Intergenic	Intergenic	3446	ID=evm.model.Herato2001.16-E2;Parent=evm.model.Herato2001.16								
2613	Herato1408	2607080	2607333	+	0	NA	Intergenic	Intergenic	5469	ID=evm.model.Herato1408.71-E3;Parent=evm.model.Herato1408.71								
3056	Herato1507	2629033	2629372	+	0	NA	Intergenic	Intergenic	-12344	ID=evm.model.Herato1507.76-E1;Parent=evm.model.Herato1507.76								
2693	Herato1807	2504740	2505001	+	0	NA	Intergenic	Intergenic	2981	ID=evm.model.Herato1807.49-E4;Parent=evm.model.Herato1807.49								
3789	Herato1202	15600821	15601791	+	0	NA	Intergenic	Intergenic	-6438	ID=evm.model.Herato1202.604-E1;Parent=evm.model.Herato1202.604								
4449	Herato1805	2841604	2842456	+	0	NA	Intergenic	Intergenic	39498	ID=evm.model.Herato1805.87-E1;Parent=evm.model.Herato1805.87								
1434	Herato1301	10096761	10097028	+	0	NA	Intergenic	Intergenic	2696	ID=evm.model.Herato1301.405.1-E1;Parent=evm.model.Herato1301.405.1								
6279	Herato1805	8989367	8989664	+	0	NA	Intergenic	Intergenic	1158	ID=evm.model.Herato1805.266-E2;Parent=evm.model.Herato1805.266								
4182	Herato1301	7953499	7953789	+	0	NA	Intergenic	Intergenic	-39797	ID=evm.model.Herato1301.339-E1;Parent=evm.model.Herato1301.339								
2713	Herato1411	625775	626353	+	0	NA	Intergenic	Intergenic	-12082	ID=evm.model.Herato1411.17-E4;Parent=evm.model.Herato1411.17								
5461	Herato1601	5004154	5004589	+	0	NA	Intergenic	Intergenic	6197	ID=evm.model.Herato1601.107-E1;Parent=evm.model.Herato1601.107								
1547	Herato0101	20462742	20462948	+	0	NA	Intergenic	Intergenic	2689	ID=evm.model.Herato0101.781-E4;Parent=evm.model.Herato0101.781								
2471	Herato1005	939458	939689	+	0	NA	Intergenic	Intergenic	4554	ID=evm.model.Herato1005.59.1-E1;Parent=evm.model.Herato1005.59.1								
3457	Herato1603	2172142	2172588	+	0	NA	Intergenic	Intergenic	-5853	ID=evm.model.Herato1603.62-E1;Parent=evm.model.Herato1603.62								
1045	Herato1507	3098632	3099256	+	0	NA	Intergenic	Intergenic	-1977	ID=evm.model.Herato1507.108-E1;Parent=evm.model.Herato1507.108								
6034	Herato1708	2141659	2142076	+	0	NA	Intergenic	Intergenic	-4387	ID=evm.model.Herato1708.122-E1;Parent=evm.model.Herato1708.122								
1619	Herato0901	992325	992544	+	0	NA	Intergenic	Intergenic	-11294	ID=evm.model.Herato0901.37-E1;Parent=evm.model.Herato0901.37								
5881	Herato0503	47341	47726	+	0	NA	Intergenic	Intergenic	-90194	ID=novel_model_51-E1;Parent=novel_model_51								
4265	Herato1801	2977819	2978238	+	0	NA	Intergenic	Intergenic	6578	ID=evm.model.Herato1801.108.1-E2;Parent=evm.model.Herato1801.108.1								
5219	Herato1904	6872636	6873322	+	0	NA	Intergenic	Intergenic	7429	ID=evm.model.Herato1904.247-E3;Parent=evm.model.Herato1904.247								
1069	Herato0701	10577353	10577515	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.439-E2;Parent=evm.model.Herato0701.439)	-promoter-TSS (ID=evm.model.Herato0701.439-E2;Parent=evm.model.Herato0701.439)	654	ID=evm.model.Herato0701.439-E1;Parent=evm.model.Herato0701.439								
1224	Herato0701	16246065	16246429	+	0	NA	Intergenic	Intergenic	53358	ID=evm.model.Herato0701.699-E5;Parent=evm.model.Herato0701.699								
368	Herato0204	496855	497368	+	0	NA	Intergenic	Intergenic	4127	ID=evm.model.Herato0204.27.2-E7;Parent=evm.model.Herato0204.27.2								
6567	Herato2101	10946470	10947342	+	0	NA	Intergenic	Intergenic	-16231	ID=evm.model.Herato2101.382-E5;Parent=evm.model.Herato2101.382								
5998	Herato1807	3056263	3056413	+	0	NA	Intergenic	Intergenic	-24811	ID=evm.model.Herato1807.61-E1;Parent=evm.model.Herato1807.61								
3078	Herato1507	3381399	3381718	+	0	NA	Intergenic	Intergenic	-28787	ID=evm.model.Herato1507.128-E2;Parent=evm.model.Herato1507.128								
4007	Herato2001	16724821	16725086	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.648-E1;Parent=evm.model.Herato2001.648)	-promoter-TSS (ID=evm.model.Herato2001.648-E1;Parent=evm.model.Herato2001.648)	-487	ID=evm.model.Herato2001.648-E1;Parent=evm.model.Herato2001.648								
6293	Herato2001	962041	962442	+	0	NA	Intergenic	Intergenic	-13159	ID=evm.model.Herato2001.18.1-E1;Parent=evm.model.Herato2001.18.1								
4705	Herato1408	2721529	2722955	+	0	NA	Intergenic	Intergenic	14097	ID=evm.model.Herato1408.74-E4;Parent=evm.model.Herato1408.74								
611	Herato0606	10881666	10882435	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.362-E4;Parent=evm.model.Herato0606.362)	-promoter-TSS (ID=evm.model.Herato0606.362-E4;Parent=evm.model.Herato0606.362)	450	ID=evm.model.Herato0606.362-E3;Parent=evm.model.Herato0606.362								
1849	Herato0901	8577603	8578052	+	0	NA	Intergenic	Intergenic	2121	ID=evm.model.Herato0901.274-E10;Parent=evm.model.Herato0901.274								
849	Herato0701	5686149	5686469	+	0	NA	Intergenic	Intergenic	-5070	ID=evm.model.Herato0701.263-E1;Parent=evm.model.Herato0701.263								
4680	Herato1908	2082184	2082357	+	0	NA	Intergenic	Intergenic	-1105	ID=evm.model.Herato1908.70-E1;Parent=evm.model.Herato1908.70								
492	Herato0606	7200717	7201215	+	0	NA	Intergenic	Intergenic	-1505	ID=evm.model.Herato0606.247-E2;Parent=evm.model.Herato0606.247								
5703	Herato1701	6184626	6185395	+	0	NA	Intergenic	Intergenic	2222	ID=evm.model.Herato1701.174-E4;Parent=evm.model.Herato1701.174								
2740	Herato1007	4663150	4663672	+	0	NA	Intergenic	Intergenic	-1905	ID=evm.model.Herato1007.186-E2;Parent=evm.model.Herato1007.186								
208	Herato1301	19066274	19066403	+	0	NA	Intergenic	Intergenic	-4898	ID=evm.model.Herato1301.664-E2;Parent=evm.model.Herato1301.664								
2271	Herato1003	2778026	2778270	+	0	NA	Intergenic	Intergenic	-42485	ID=evm.model.Herato1003.96-E1;Parent=evm.model.Herato1003.96								
3225	Herato1108	12102248	12102453	+	0	NA	Intergenic	Intergenic	19869	ID=evm.model.Herato1108.514-E1;Parent=evm.model.Herato1108.514								
6318	Herato0411	1106658	1106982	+	0	NA	Intergenic	Intergenic	3724	ID=evm.model.Herato0411.21-E1;Parent=evm.model.Herato0411.21								
292	Herato0606	3170115	3170433	+	0	NA	Intergenic	Intergenic	4858	ID=evm.model.Herato0606.100-E6;Parent=evm.model.Herato0606.100								
2773	Herato1007	5233223	5234211	+	0	NA	promoter-TSS (ID=evm.model.Herato1007.206-E2;Parent=evm.model.Herato1007.206)	-promoter-TSS (ID=evm.model.Herato1007.206-E2;Parent=evm.model.Herato1007.206)	-911	ID=evm.model.Herato1007.206-E2;Parent=evm.model.Herato1007.206								
6455	Herato1805	7247751	7249210	+	0	NA	promoter-TSS (ID=evm.model.Herato1805.211-E1;Parent=evm.model.Herato1805.211)	-promoter-TSS (ID=evm.model.Herato1805.211-E1;Parent=evm.model.Herato1805.211)	-714	ID=evm.model.Herato1805.211-E1;Parent=evm.model.Herato1805.211								
2445	Herato1301	21451093	21451877	+	0	NA	Intergenic	Intergenic	-8175	ID=evm.model.Herato1301.728-E1;Parent=evm.model.Herato1301.728								
4039	Herato1301	2560783	2561023	+	0	NA	Intergenic	Intergenic	6485	ID=evm.model.Herato1301.64-E6;Parent=evm.model.Herato1301.64								
291	Herato1003	7225538	7225708	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.263-E19;Parent=evm.model.Herato1003.263)	-promoter-TSS (ID=evm.model.Herato1003.263-E19;Parent=evm.model.Herato1003.263)	-373	ID=evm.model.Herato1003.263-E19;Parent=evm.model.Herato1003.263								
3071	Herato1202	15925847	15926161	+	0	NA	TTS (ID=evm.model.Herato1202.616-E8;Parent=evm.model.Herato1202.616)	-TTS (ID=evm.model.Herato1202.616-E8;Parent=evm.model.Herato1202.616)	-1032	ID=evm.model.Herato1202.617-E1;Parent=evm.model.Herato1202.617								
3703	Herato2001	6749635	6749819	+	0	NA	Intergenic	Intergenic	24982	ID=evm.model.Herato2001.250_evm.model.Herato2001.249-E24;Parent=evm.model.Herato2001.250_evm.model.Herato2001.249								
5714	Herato2001	4598977	4599708	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.156-E18;Parent=evm.model.Herato2001.156)	-promoter-TSS (ID=evm.model.Herato2001.156-E18;Parent=evm.model.Herato2001.156)	-18	ID=evm.model.Herato2001.156-E18;Parent=evm.model.Herato2001.156								
114	Herato1003	2266369	2266746	+	0	NA	Intergenic	Intergenic	-2964	ID=evm.model.Herato1003.69-E1;Parent=evm.model.Herato1003.69								
3272	Herato1108	14140676	14141172	+	0	NA	Intergenic	Intergenic	18673	ID=evm.model.Herato1108.602.1-E3;Parent=evm.model.Herato1108.602.1								
5384	Herato0101	2861993	2862554	+	0	NA	Intergenic	Intergenic	-3845	ID=evm.model.Herato0101.92.1-E1;Parent=evm.model.Herato0101.92.1								
1939	Herato0901	11792121	11792434	+	0	NA	Intergenic	Intergenic	-2075	ID=evm.model.Herato0901.358-E2;Parent=evm.model.Herato0901.358								
5778	Herato2001	6618368	6618753	+	0	NA	Intergenic	Intergenic	3256	ID=evm.model.Herato2001.242.1.1-E10;Parent=evm.model.Herato2001.242.1.1								
4879	Herato1603	3930261	3930838	+	0	NA	promoter-TSS (ID=evm.model.Herato1603.133-E1;Parent=evm.model.Herato1603.133)	-promoter-TSS (ID=evm.model.Herato1603.133-E1;Parent=evm.model.Herato1603.133)	-177	ID=evm.model.Herato1603.133-E1;Parent=evm.model.Herato1603.133								
5054	Herato0411	6235548	6236359	+	0	NA	TTS (ID=evm.model.Herato0411.146-E2;Parent=evm.model.Herato0411.146)	-TTS (ID=evm.model.Herato0411.146-E2;Parent=evm.model.Herato0411.146)	1059	ID=evm.model.Herato0411.146-E2;Parent=evm.model.Herato0411.146								
4894	Herato0215	28618	29438	+	0	NA	Intergenic	Intergenic	1631	ID=evm.model.Herato0215.2-E8;Parent=evm.model.Herato0215.2								
73	Herato1003	797168	797480	+	0	NA	Intergenic	Intergenic	2781	ID=evm.model.Herato1003.14-E8;Parent=evm.model.Herato1003.14								
6090	Herato1701	10827758	10828171	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.380-E14;Parent=evm.model.Herato1701.380)	-promoter-TSS (ID=evm.model.Herato1701.380-E14;Parent=evm.model.Herato1701.380)	73	ID=evm.model.Herato1701.380-E14;Parent=evm.model.Herato1701.380								
5853	Herato1908	1897694	1897888	+	0	NA	Intergenic	Intergenic	-8328	ID=evm.model.Herato1908.65-E1;Parent=evm.model.Herato1908.65								
5784	Herato1904	2500329	2501091	+	0	NA	Intergenic	Intergenic	1497	ID=evm.model.Herato1904.87-E2;Parent=evm.model.Herato1904.87								
5479	Herato2001	11068828	11069239	+	0	NA	Intergenic	Intergenic	-1561	ID=evm.model.Herato2001.427-E2;Parent=evm.model.Herato2001.427								
67	Herato1003	628127	628372	+	0	NA	Intergenic	Intergenic	12090	ID=evm.model.Herato1003.13.2-E3;Parent=evm.model.Herato1003.13.2								
3335	Herato1202	1811356	1811781	+	0	NA	Intergenic	Intergenic	-6791	ID=evm.model.Herato1202.63.8-E1;Parent=evm.model.Herato1202.63.8								
3636	Herato1605	4175854	4176491	+	0	NA	Intergenic	Intergenic	29370	ID=evm.model.Herato1605.123-E2;Parent=evm.model.Herato1605.123								
241	Herato1003	6141451	6141657	+	0	NA	Intergenic	Intergenic	-1365	ID=evm.model.Herato1003.199.4-E8;Parent=evm.model.Herato1003.199.4								
2561	Herato0310	7658660	7659031	+	0	NA	Intergenic	Intergenic	2522	ID=evm.model.Herato0310.197-E4;Parent=evm.model.Herato0310.197								
3133	Herato1108	9920804	9921075	+	0	NA	Intergenic	Intergenic	-3424	ID=evm.model.Herato1108.447-E1;Parent=evm.model.Herato1108.447								
6007	Herato1904	1396118	1396428	+	0	NA	Intergenic	Intergenic	2030	ID=evm.model.Herato1904.50-E12;Parent=evm.model.Herato1904.50								
6112	Herato1703	540386	540715	+	0	NA	TTS (ID=evm.model.Herato1703.3-E2;Parent=evm.model.Herato1703.3)	-TTS (ID=evm.model.Herato1703.3-E2;Parent=evm.model.Herato1703.3)	1095	ID=evm.model.Herato1703.3.1-E2;Parent=evm.model.Herato1703.3.1								
327	Herato0204	438029	438197	+	0	NA	Intergenic	Intergenic	-3658	ID=evm.model.Herato0204.22.1-E3;Parent=evm.model.Herato0204.22.1								
4697	Herato0503	8267735	8268232	+	0	NA	TTS (ID=evm.model.Herato0503.319-E1;Parent=evm.model.Herato0503.319)	-TTS (ID=evm.model.Herato0503.319-E1;Parent=evm.model.Herato0503.319)	159	ID=evm.model.Herato0503.319-E3;Parent=evm.model.Herato0503.319								
1970	Herato0904	125503	126551	+	0	NA	Intergenic	Intergenic	3609	ID=evm.model.Herato0904.15-E2;Parent=evm.model.Herato0904.15								
4125	Herato1301	4626519	4626641	+	0	NA	Intergenic	Intergenic	7429	ID=evm.model.Herato1301.127-E4;Parent=evm.model.Herato1301.127								
2391	Herato0310	488591	488808	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.10-E3;Parent=evm.model.Herato0310.10)	-promoter-TSS (ID=evm.model.Herato0310.10-E3;Parent=evm.model.Herato0310.10)	55	ID=evm.model.Herato0310.10-E3;Parent=evm.model.Herato0310.10								
4559	Herato0204	434360	435126	+	0	NA	Intergenic	Intergenic	-7028	ID=evm.model.Herato0204.22.1-E3;Parent=evm.model.Herato0204.22.1								
1281	Herato0701	18553828	18554145	+	0	NA	Intergenic	Intergenic	-20643	ID=evm.model.Herato0701.760-E1;Parent=evm.model.Herato0701.760								
1864	Herato1301	661025	662270	+	0	NA	Intergenic	Intergenic	-33166	ID=evm.model.Herato1301.21-E1;Parent=evm.model.Herato1301.21								
3214	Herato1108	11898179	11898453	+	0	NA	Intergenic	Intergenic	-2902	ID=evm.model.Herato1108.507-E2;Parent=evm.model.Herato1108.507								
4554	Herato1805	5657397	5657577	+	0	NA	Intergenic	Intergenic	3255	ID=evm.model.Herato1805.156-E4;Parent=evm.model.Herato1805.156								
4765	Herato1408	5125548	5125911	+	0	NA	Intergenic	Intergenic	-3902	ID=evm.model.Herato1408.177-E3;Parent=evm.model.Herato1408.177								
3675	Herato1202	12708981	12709541	+	0	NA	TTS (ID=evm.model.Herato1202.476-E5;Parent=evm.model.Herato1202.476)	-TTS (ID=evm.model.Herato1202.476-E5;Parent=evm.model.Herato1202.476)	315	ID=evm.model.Herato1202.476-E5;Parent=evm.model.Herato1202.476								
6307	Herato2101	88441	89026	+	0	NA	Intergenic	Intergenic	4522	ID=evm.model.Herato2101.10.2-E2;Parent=evm.model.Herato2101.10.2								
3491	Herato0215	2223508	2223784	+	0	NA	Intergenic	Intergenic	9693	ID=evm.model.Herato0215.80-E3;Parent=evm.model.Herato0215.80								
1603	Herato0901	722072	722855	+	0	NA	TTS (ID=evm.model.Herato0901.32-E3;Parent=evm.model.Herato0901.32)	-TTS (ID=evm.model.Herato0901.32-E3;Parent=evm.model.Herato0901.32)	413	ID=evm.model.Herato0901.32-E3;Parent=evm.model.Herato0901.32								
1881	Herato0101	14608676	14609056	+	0	NA	Intergenic	Intergenic	22991	ID=evm.model.Herato0101.518-E4;Parent=evm.model.Herato0101.518								
4403	Herato1301	17113315	17114718	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.608-E1;Parent=evm.model.Herato1301.608)	-promoter-TSS (ID=evm.model.Herato1301.608-E1;Parent=evm.model.Herato1301.608)	-513	ID=evm.model.Herato1301.608-E1;Parent=evm.model.Herato1301.608								
3952	Herato1701	8643672	8644009	+	0	NA	Intergenic	Intergenic	2105	ID=evm.model.Herato1701.269-E5;Parent=evm.model.Herato1701.269								
5833	Herato1908	1289740	1289980	+	0	NA	Intergenic	Intergenic	2725	ID=evm.model.Herato1908.39-E9;Parent=evm.model.Herato1908.39								
24	Herato1301	10466514	10466724	+	0	NA	Intergenic	Intergenic	-6538	ID=evm.model.Herato1301.418.2-E1;Parent=evm.model.Herato1301.418.2								
2375	Herato1003	6059020	6059376	+	0	NA	Intergenic	Intergenic	-3095	ID=evm.model.Herato1003.199.4-E1;Parent=evm.model.Herato1003.199.4								
2759	Herato1007	4889844	4890329	+	0	NA	Intergenic	Intergenic	7802	ID=evm.model.Herato1007.196-E1;Parent=evm.model.Herato1007.196								
2049	Herato1708	2317284	2317438	+	0	NA	TTS (ID=evm.model.Herato1708.135-E11;Parent=evm.model.Herato1708.135)	-TTS (ID=evm.model.Herato1708.135-E11;Parent=evm.model.Herato1708.135)	880	ID=evm.model.Herato1708.135-E11;Parent=evm.model.Herato1708.135								
3321	Herato1908	2500404	2501560	+	0	NA	Intergenic	Intergenic	-2631	ID=evm.model.Herato1908.96-E6;Parent=evm.model.Herato1908.96								
104	Herato0601	1585249	1586078	+	0	NA	Intergenic	Intergenic	5175	ID=evm.model.Herato0601.20-E3;Parent=evm.model.Herato0601.20								
3197	Herato1507	7568797	7569060	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.265-E4;Parent=evm.model.Herato1507.265)	-promoter-TSS (ID=evm.model.Herato1507.265-E4;Parent=evm.model.Herato1507.265)	-980	ID=evm.model.Herato1507.265-E4;Parent=evm.model.Herato1507.265								
4241	Herato0215	131880	132310	+	0	NA	Intergenic	Intergenic	-34858	ID=evm.model.Herato0215.4-E1;Parent=evm.model.Herato0215.4								
1558	Herato0821	3318587	3319170	+	0	NA	Intergenic	Intergenic	14526	ID=evm.model.Herato0821.131-E9;Parent=evm.model.Herato0821.131								
3370	Herato1202	2606934	2607745	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.85-E16;Parent=evm.model.Herato1202.85)	-promoter-TSS (ID=evm.model.Herato1202.85-E16;Parent=evm.model.Herato1202.85)	-208	ID=evm.model.Herato1202.85-E16;Parent=evm.model.Herato1202.85								
5422	Herato1703	927862	928449	+	0	NA	Intergenic	Intergenic	-10721	ID=evm.model.Herato1703.16.2-E1;Parent=evm.model.Herato1703.16.2								
5239	Herato0310	2965076	2965467	+	0	NA	Intergenic	Intergenic	-12686	ID=evm.model.Herato0310.62-E2;Parent=evm.model.Herato0310.62								
5794	Herato1805	1934547	1934685	+	0	NA	Intergenic	Intergenic	32043	ID=evm.model.Herato1805.80-E10;Parent=evm.model.Herato1805.80								
3493	Herato2001	306923	307257	+	0	NA	Intergenic	Intergenic	3891	ID=evm.model.Herato2001.9-E3;Parent=evm.model.Herato2001.9								
5782	Herato1805	1438351	1438781	+	0	NA	Intergenic	Intergenic	103432	ID=evm.model.Herato1805.66-E10;Parent=evm.model.Herato1805.66								
4881	Herato1411	3580686	3581652	+	0	NA	TTS (ID=evm.model.Herato1411.145-E21;Parent=evm.model.Herato1411.145)	-TTS (ID=evm.model.Herato1411.145-E21;Parent=evm.model.Herato1411.145)	1447	ID=evm.model.Herato1411.145-E21;Parent=evm.model.Herato1411.145								
4371	Herato2001	6275894	6276256	+	0	NA	Intergenic	Intergenic	4984	ID=evm.model.Herato2001.224-E5;Parent=evm.model.Herato2001.224								
1513	Herato0821	1769469	1769853	+	0	NA	Intergenic	Intergenic	2960	ID=evm.model.Herato0821.66-E4;Parent=evm.model.Herato0821.66								
2175	Herato1003	442567	443022	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.12-E7;Parent=evm.model.Herato1003.12)	-promoter-TSS (ID=evm.model.Herato1003.12-E7;Parent=evm.model.Herato1003.12)	-47	ID=evm.model.Herato1003.12-E7;Parent=evm.model.Herato1003.12								
1264	Herato1202	1725396	1726482	+	0	NA	Intergenic	Intergenic	-1185	ID=evm.model.Herato1202.63.7-E7;Parent=evm.model.Herato1202.63.7								
