PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_shared_D2down_melpCoords.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D2_p05FC1_shared_D2down_melpCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
845	Hmel218018	6065005	6066034	+	0	NA	Intergenic	Intergenic	-22010	ID=HMEL007355g1.t3-E1;Parent=HMEL007355g1.t3								
186	Hmel208021	115823	116205	+	0	NA	Intergenic	Intergenic	-18030	ID=HMEL009110-RA-E1;Parent=HMEL009110-RA								
1119	Hmel203067	1165947	1166234	+	0	NA	TTS (ID=HMEL036160g1.t1-E2;Parent=HMEL036160g1.t1)	-TTS (ID=HMEL036160g1.t1-E2;Parent=HMEL036160g1.t1)	1123	ID=HMEL036160g1.t2-E2;Parent=HMEL036160g1.t2								
147	Hmel207021	321526	322584	+	0	NA	promoter-TSS (ID=HMEL037658g1.t1-E4;Parent=HMEL037658g1.t1)	-promoter-TSS (ID=HMEL037658g1.t1-E4;Parent=HMEL037658g1.t1)	-163	ID=HMEL037658g1.t1-E4;Parent=HMEL037658g1.t1								
973	Hmel220003	2586242	2586890	+	0	NA	Intergenic	Intergenic	-2919	ID=HMEL012544g1.t1-E8;Parent=HMEL012544g1.t1								
1046	Hmel221012	432626	433329	+	0	NA	Intergenic	Intergenic	-8667	ID=HMEL012076g1.t1-E1;Parent=HMEL012076g1.t1								
1142	Hmel204017	775326	775862	+	0	NA	Intergenic	Intergenic	1664	ID=HMEL008385g1.t1-E6;Parent=HMEL008385g1.t1								
915	Hmel219003	6300113	6300556	+	0	NA	Intergenic	Intergenic	-14798	ID=HMEL034693g1.t1-E1;Parent=HMEL034693g1.t1								
319	Hmel210011	3674045	3674525	+	0	NA	promoter-TSS (ID=HMEL015496g1.t1-E1;Parent=HMEL015496g1.t1)	-promoter-TSS (ID=HMEL015496g1.t1-E1;Parent=HMEL015496g1.t1)	-639	ID=HMEL015496g1.t1-E1;Parent=HMEL015496g1.t1								
1179	Hmel205017	280884	281473	+	0	NA	Intergenic	Intergenic	-1906	ID=HMEL036736g1.t1-E2;Parent=HMEL036736g1.t1								
1052	Hmel221012	1916643	1917224	+	0	NA	Intergenic	Intergenic	-3330	ID=HMEL035594g1.t1-E1;Parent=HMEL035594g1.t1								
735	Hmel217001	356171	357185	+	0	NA	Intergenic	Intergenic	-4959	ID=HMEL016452g4.t1-E1;Parent=HMEL016452g4.t1								
404	Hmel211012	1443135	1443665	+	0	NA	Intergenic	Intergenic	-25940	ID=HMEL004913g1.t1-E1;Parent=HMEL004913g1.t1								
516	Hmel212011	1573558	1573862	+	0	NA	Intergenic	Intergenic	3595	ID=HMEL031620g1.t1-E2;Parent=HMEL031620g1.t1								
974	Hmel220003	2755404	2755659	+	0	NA	promoter-TSS (ID=HMEL012529g1.t1-E3;Parent=HMEL012529g1.t1)	-promoter-TSS (ID=HMEL012529g1.t1-E3;Parent=HMEL012529g1.t1)	-430	ID=HMEL012529g1.t1-E3;Parent=HMEL012529g1.t1								
702	Hmel216009	527476	528470	+	0	NA	Intergenic	Intergenic	21986	ID=HMEL033490g1.t1-E2;Parent=HMEL033490g1.t1								
344	Hmel211002	1396674	1397000	+	0	NA	promoter-TSS (ID=HMEL003689g1.t1-E1;Parent=HMEL003689g1.t1)	-promoter-TSS (ID=HMEL003689g1.t1-E1;Parent=HMEL003689g1.t1)	-282	ID=HMEL003689g1.t1-E1;Parent=HMEL003689g1.t1								
636	Hmel213069	1226978	1228026	+	0	NA	Intergenic	Intergenic	-5884	ID=HMEL032235g1.t1-E1;Parent=HMEL032235g1.t1								
1104	Hmel203045	753494	754206	+	0	NA	promoter-TSS (ID=HMEL036077g1.t1-E18;Parent=HMEL036077g1.t1)	-promoter-TSS (ID=HMEL036077g1.t1-E18;Parent=HMEL036077g1.t1)	75	ID=HMEL036077g1.t1-E18;Parent=HMEL036077g1.t1								
561	Hmel213004	1452496	1452969	+	0	NA	Intergenic	Intergenic	-29421	ID=HMEL013358g2.t1-E1;Parent=HMEL013358g2.t1								
1133	Hmel204001	1294972	1296139	+	0	NA	Intergenic	Intergenic	-4049	ID=HMEL009714g2.t1-E1;Parent=HMEL009714g2.t1								
209	Hmel209001	633313	634009	+	0	NA	TTS (ID=HMEL038222g1.t1-E1;Parent=HMEL038222g1.t1)	-TTS (ID=HMEL038222g1.t1-E1;Parent=HMEL038222g1.t1)	689	ID=HMEL038222g1.t1-E1;Parent=HMEL038222g1.t1								
1118	Hmel203067	1002926	1003209	+	0	NA	Intergenic	Intergenic	-1202	ID=HMEL020556g1.t1-E1;Parent=HMEL020556g1.t1								
357	Hmel211004	1088980	1089380	+	0	NA	Intergenic	Intergenic	-5113	ID=HMEL031051g1.t1-E1;Parent=HMEL031051g1.t1								
117	Hmel207002	5976304	5977209	+	0	NA	Intergenic	Intergenic	-9771	ID=HMEL037490g1.t1-E5;Parent=HMEL037490g1.t1								
455	Hmel201002	1427791	1428767	+	0	NA	Intergenic	Intergenic	5875	ID=HMEL011292g1.t1-E1;Parent=HMEL011292g1.t1								
600	Hmel213049	488724	489859	+	0	NA	Intergenic	Intergenic	44468	ID=HMEL032071g1.t1-E2;Parent=HMEL032071g1.t1								
80	Hmel207002	765071	766584	+	0	NA	Intergenic	Intergenic	-6103	ID=HMEL011159g1.t1-E2;Parent=HMEL011159g1.t1								
336	Hmel210011	5373719	5374191	+	0	NA	Intergenic	Intergenic	11912	ID=HMEL009189g1.t1-E2;Parent=HMEL009189g1.t1								
457	Hmel212001	4496967	4497693	+	0	NA	TTS (ID=HMEL016544g2.t1-E3;Parent=HMEL016544g2.t1)	-TTS (ID=HMEL016544g2.t1-E3;Parent=HMEL016544g2.t1)	463	ID=HMEL016544g2.t1-E3;Parent=HMEL016544g2.t1								
821	Hmel218018	391390	391840	+	0	NA	Intergenic	Intergenic	95526	ID=HMEL017487-RA-E1;Parent=HMEL017487-RA								
696	Hmel215047	2265926	2266399	+	0	NA	TTS (ID=HMEL003185g1.t1-E1;Parent=HMEL003185g1.t1)	-TTS (ID=HMEL003185g1.t1-E1;Parent=HMEL003185g1.t1)	1090	ID=HMEL003185g1.t1-E1;Parent=HMEL003185g1.t1								
383	Hmel211004	4146912	4147228	+	0	NA	Intergenic	Intergenic	-3858	ID=HMEL014689g1.t2-E1;Parent=HMEL014689g1.t2								
963	Hmel220003	1531174	1531355	+	0	NA	promoter-TSS (ID=HMEL017038g1.t1-E18;Parent=HMEL017038g1.t1)	-promoter-TSS (ID=HMEL017038g1.t1-E18;Parent=HMEL017038g1.t1)	36	ID=HMEL017038g1.t1-E18;Parent=HMEL017038g1.t1								
297	Hmel210011	400723	401594	+	0	NA	Intergenic	Intergenic	1649	ID=HMEL030827g1.t1-E2;Parent=HMEL030827g1.t1								
92	Hmel207002	1697700	1698521	+	0	NA	Intergenic	Intergenic	-14200	ID=HMEL011242g1.t2-E1;Parent=HMEL011242g1.t2								
980	Hmel220005	739351	739969	+	0	NA	Intergenic	Intergenic	14509	ID=HMEL035058g1.t1-E2;Parent=HMEL035058g1.t1								
10	Hmel206006	807327	807606	+	0	NA	promoter-TSS (ID=HMEL036942g1.t1-E2;Parent=HMEL036942g1.t1)	-promoter-TSS (ID=HMEL036942g1.t1-E2;Parent=HMEL036942g1.t1)	-850	ID=HMEL036942g1.t1-E2;Parent=HMEL036942g1.t1								
550	Hmel212014	94973	95541	+	0	NA	Intergenic	Intergenic	-6240	ID=HMEL014802g4.t2-E1;Parent=HMEL014802g4.t2								
1164	Hmel201007	1491888	1493165	+	0	NA	Intergenic	Intergenic	-31943	ID=HMEL010942g1.t1-E1;Parent=HMEL010942g1.t1								
1081	Hmel221044	433031	433628	+	0	NA	Intergenic	Intergenic	-2682	ID=HMEL011562g1.t1-E2;Parent=HMEL011562g1.t1								
505	Hmel212011	452547	453197	+	0	NA	Intergenic	Intergenic	7825	ID=HMEL012706g1.t1-E4;Parent=HMEL012706g1.t1								
670	Hmel215006	1176448	1176717	+	0	NA	Intergenic	Intergenic	12379	ID=HMEL032679g1.t1-E2;Parent=HMEL032679g1.t1								
1094	Hmel203033	434885	435545	+	0	NA	Intergenic	Intergenic	-14572	ID=HMEL017476g1.t1-E1;Parent=HMEL017476g1.t1								
958	Hmel220003	1226337	1227524	+	0	NA	Intergenic	Intergenic	-55138	ID=HMEL017016g1.t1-E1;Parent=HMEL017016g1.t1								
419	Hmel212001	748877	749514	+	0	NA	Intergenic	Intergenic	5131	ID=HMEL005312g1.t1-E1;Parent=HMEL005312g1.t1								
995	Hmel220005	3251693	3252232	+	0	NA	TTS (ID=HMEL035177g1.t1-E1;Parent=HMEL035177g1.t1)	-TTS (ID=HMEL035177g1.t1-E1;Parent=HMEL035177g1.t1)	291	ID=HMEL035177g1.t1-E1;Parent=HMEL035177g1.t1								
837	Hmel218018	2675385	2675638	+	0	NA	Intergenic	Intergenic	5971	ID=HMEL034395g1.t1-E2;Parent=HMEL034395g1.t1								
290	Hmel210009	671642	672140	+	0	NA	Intergenic	Intergenic	2071	ID=HMEL030807g1.t1-E2;Parent=HMEL030807g1.t1								
625	Hmel213067	332952	333240	+	0	NA	Intergenic	Intergenic	16517	ID=HMEL032188g1.t1-E43;Parent=HMEL032188g1.t1								
592	Hmel213044	547245	547761	+	0	NA	Intergenic	Intergenic	2796	ID=HMEL016750g1.t1-E2;Parent=HMEL016750g1.t1								
149	Hmel207021	451398	452045	+	0	NA	Intergenic	Intergenic	-21826	ID=HMEL037663g1.t1-E1;Parent=HMEL037663g1.t1								
712	Hmel216011	867901	868134	+	0	NA	Intergenic	Intergenic	-7017	ID=HMEL011146g1.t1-E1;Parent=HMEL011146g1.t1								
210	Hmel209001	634166	635734	+	0	NA	Intergenic	Intergenic	1978	ID=HMEL038222g1.t1-E1;Parent=HMEL038222g1.t1								
406	Hmel211013	8494	8938	+	0	NA	TTS (ID=HMEL006399g1.t1-E2;Parent=HMEL006399g1.t1)	-TTS (ID=HMEL006399g1.t1-E2;Parent=HMEL006399g1.t1)	664	ID=HMEL006399g1.t1-E2;Parent=HMEL006399g1.t1								
173	Hmel207023	501335	501754	+	0	NA	Intergenic	Intergenic	-11311	ID=HMEL037742g1.t1-E1;Parent=HMEL037742g1.t1								
530	Hmel212013	1903061	1903785	+	0	NA	Intergenic	Intergenic	-2405	ID=HMEL008426g1.t2-E1;Parent=HMEL008426g1.t2								
66	Hmel206019	1499164	1500170	+	0	NA	Intergenic	Intergenic	-4081	ID=HMEL037238g1.t1-E1;Parent=HMEL037238g1.t1								
19	Hmel206009	743341	743785	+	0	NA	Intergenic	Intergenic	1242	ID=HMEL017101g1.t1-E3;Parent=HMEL017101g1.t1								
1030	Hmel221001	1453088	1453605	+	0	NA	promoter-TSS (ID=HMEL013518g1.t1-E4;Parent=HMEL013518g1.t1)	-promoter-TSS (ID=HMEL013518g1.t1-E4;Parent=HMEL013518g1.t1)	-601	ID=HMEL013518g1.t1-E4;Parent=HMEL013518g1.t1								
365	Hmel211004	1737756	1737925	+	0	NA	Intergenic	Intergenic	-4166	ID=HMEL015171g1.t1-E1;Parent=HMEL015171g1.t1								
763	Hmel217004	3608491	3608892	+	0	NA	Intergenic	Intergenic	-1519	ID=HMEL033848g1.t1-E4;Parent=HMEL033848g1.t1								
470	Hmel212001	6322553	6322890	+	0	NA	Intergenic	Intergenic	7263	ID=HMEL016395g2.t1-E2;Parent=HMEL016395g2.t1								
793	Hmel218005	521524	522163	+	0	NA	Intergenic	Intergenic	-2066	ID=HMEL034258g1.t1-E1;Parent=HMEL034258g1.t1								
654	Hmel214019	217062	218215	+	0	NA	promoter-TSS (ID=HMEL010989g1.t1-E1;Parent=HMEL010989g1.t1)	-promoter-TSS (ID=HMEL010989g1.t1-E1;Parent=HMEL010989g1.t1)	-255	ID=HMEL010989g1.t1-E1;Parent=HMEL010989g1.t1								
570	Hmel213013	215396	216180	+	0	NA	Intergenic	Intergenic	1432	ID=HMEL015354g1.t1-E1;Parent=HMEL015354g1.t1								
252	Hmel210004	369885	370076	+	0	NA	Intergenic	Intergenic	-5243	ID=HMEL007551g1.t1-E1;Parent=HMEL007551g1.t1								
1159	Hmel201007	1431841	1432609	+	0	NA	Intergenic	Intergenic	-8831	ID=HMEL022587g1.t1-E1;Parent=HMEL022587g1.t1								
883	Hmel202006	2636434	2637146	+	0	NA	promoter-TSS (ID=HMEL002112g1.t1-E3;Parent=HMEL002112g1.t1)	-promoter-TSS (ID=HMEL002112g1.t1-E3;Parent=HMEL002112g1.t1)	-692	ID=HMEL002112g1.t1-E3;Parent=HMEL002112g1.t1								
156	Hmel207021	826642	826947	+	0	NA	Intergenic	Intergenic	-12293	ID=HMEL037683g1.t1-E1;Parent=HMEL037683g1.t1								
283	Hmel210009	14169	14855	+	0	NA	Intergenic	Intergenic	-3717	ID=HMEL005917g1.t1-E1;Parent=HMEL005917g1.t1								
655	Hmel214019	732143	732322	+	0	NA	Intergenic	Intergenic	4866	ID=HMEL032462g1.t1-E1;Parent=HMEL032462g1.t1								
59	Hmel206012	1776896	1777470	+	0	NA	promoter-TSS (ID=HMEL037150g1.t1-E2;Parent=HMEL037150g1.t1)	-promoter-TSS (ID=HMEL037150g1.t1-E2;Parent=HMEL037150g1.t1)	-802	ID=HMEL037150g1.t2-E2;Parent=HMEL037150g1.t2								
421	Hmel212001	1036673	1036949	+	0	NA	Intergenic	Intergenic	12021	ID=HMEL010993g1.t1-E2;Parent=HMEL010993g1.t1								
271	Hmel210004	6839603	6839949	+	0	NA	Intergenic	Intergenic	-13015	ID=HMEL022548g3.t1-E1;Parent=HMEL022548g3.t1								
1070	Hmel221015	878685	879178	+	0	NA	Intergenic	Intergenic	20256	ID=HMEL035661g1.t1-E5;Parent=HMEL035661g1.t1								
1024	Hmel220021	23672	24017	+	0	NA	Intergenic	Intergenic	-9554	ID=HMEL009138g1.t1-E1;Parent=HMEL009138g1.t1								
491	Hmel212006	420476	421009	+	0	NA	Intergenic	Intergenic	20684	ID=HMEL031536g1.t1-E2;Parent=HMEL031536g1.t1								
864	Hmel218018	7212799	7213184	+	0	NA	Intergenic	Intergenic	-10853	ID=HMEL034476g1.t1-E1;Parent=HMEL034476g1.t1								
1016	Hmel220014	574191	574453	+	0	NA	Intergenic	Intergenic	9888	ID=HMEL035317g1.t1-E2;Parent=HMEL035317g1.t1								
219	Hmel201009	4527689	4528001	+	0	NA	Intergenic	Intergenic	-12385	ID=HMEL030250g1.t1-E1;Parent=HMEL030250g1.t1								
13	Hmel206006	2166510	2167463	+	0	NA	promoter-TSS (ID=HMEL016515g1.t1-E3;Parent=HMEL016515g1.t1)	-promoter-TSS (ID=HMEL016515g1.t1-E3;Parent=HMEL016515g1.t1)	-14	ID=HMEL016515g1.t1-E3;Parent=HMEL016515g1.t1								
1170	Hmel205012	993050	993654	+	0	NA	Intergenic	Intergenic	-10106	ID=HMEL017894g2.t1-E1;Parent=HMEL017894g2.t1								
799	Hmel218005	1093449	1093721	+	0	NA	promoter-TSS (ID=HMEL006744g1.t1-E1;Parent=HMEL006744g1.t1)	-promoter-TSS (ID=HMEL006744g1.t1-E1;Parent=HMEL006744g1.t1)	-76	ID=HMEL006744g1.t1-E1;Parent=HMEL006744g1.t1								
105	Hmel207002	3223008	3224180	+	0	NA	Intergenic	Intergenic	5137	ID=HMEL009342g1.t1-E1;Parent=HMEL009342g1.t1								
925	Hmel219005	241009	241909	+	0	NA	Intergenic	Intergenic	-3790	ID=HMEL009286g1.t1-E1;Parent=HMEL009286g1.t1								
840	Hmel218018	4724894	4725333	+	0	NA	Intergenic	Intergenic	-1897	ID=HMEL034432g1.t3-E1;Parent=HMEL034432g1.t3								
597	Hmel213049	182881	184160	+	0	NA	Intergenic	Intergenic	-6152	ID=HMEL032062g1.t1-E2;Parent=HMEL032062g1.t1								
390	Hmel211010	225008	225344	+	0	NA	Intergenic	Intergenic	1210	ID=HMEL006520g2.t1-E2;Parent=HMEL006520g2.t1								
111	Hmel207002	5751004	5751778	+	0	NA	Intergenic	Intergenic	-4193	ID=HMEL020746g1.t1-E3;Parent=HMEL020746g1.t1								
1042	Hmel221010	14468	14633	+	0	NA	TTS (ID=HMEL003974g1.t1-E5;Parent=HMEL003974g1.t1)	-TTS (ID=HMEL003974g1.t1-E5;Parent=HMEL003974g1.t1)	118	ID=HMEL003974g1.t1-E5;Parent=HMEL003974g1.t1								
38	Hmel206009	2510687	2511074	+	0	NA	Intergenic	Intergenic	-21454	ID=HMEL005357g1.t1-E1;Parent=HMEL005357g1.t1								
408	Hmel201011	2553400	2553668	+	0	NA	Intergenic	Intergenic	13637	ID=HMEL033076g1.t1-E2;Parent=HMEL033076g1.t1								
196	Hmel208050	56552	56844	+	0	NA	Intergenic	Intergenic	-6272	ID=HMEL038130g1.t1-E1;Parent=HMEL038130g1.t1								
945	Hmel219014	2627208	2627846	+	0	NA	promoter-TSS (ID=HMEL015724g1.t1-E4;Parent=HMEL015724g1.t1)	-promoter-TSS (ID=HMEL015724g1.t1-E4;Parent=HMEL015724g1.t1)	-14	ID=HMEL015724g1.t1-E4;Parent=HMEL015724g1.t1								
242	Hmel209007	3155949	3156279	+	0	NA	Intergenic	Intergenic	-22725	ID=HMEL030441g1.t1-E1;Parent=HMEL030441g1.t1								
1169	Hmel205012	985307	985912	+	0	NA	Intergenic	Intergenic	6090	ID=HMEL017894g1.t1-E2;Parent=HMEL017894g1.t1								
559	Hmel213004	1397437	1398063	+	0	NA	Intergenic	Intergenic	-4564	ID=HMEL031784g1.t1-E4;Parent=HMEL031784g1.t1								
32	Hmel206009	2038012	2039287	+	0	NA	Intergenic	Intergenic	-1544	ID=HMEL004094g1.t1-E2;Parent=HMEL004094g1.t1								
118	Hmel207002	6060239	6060745	+	0	NA	Intergenic	Intergenic	-9861	ID=HMEL017796g2.t1-E1;Parent=HMEL017796g2.t1								
206	Hmel208051	1126691	1127387	+	0	NA	Intergenic	Intergenic	-3543	ID=HMEL038164g1.t1-E1;Parent=HMEL038164g1.t1								
443	Hmel212001	2946037	2946799	+	0	NA	Intergenic	Intergenic	1189	ID=HMEL031377g1.t1-E1;Parent=HMEL031377g1.t1								
959	Hmel220003	1259326	1260131	+	0	NA	Intergenic	Intergenic	-40015	ID=HMEL017017g1.t1-E1;Parent=HMEL017017g1.t1								
1065	Hmel221015	613789	614289	+	0	NA	Intergenic	Intergenic	6358	ID=HMEL008470g1.t1-E2;Parent=HMEL008470g1.t1								
331	Hmel210011	5058624	5059767	+	0	NA	Intergenic	Intergenic	-61184	ID=HMEL030933g1.t1-E1;Parent=HMEL030933g1.t1								
358	Hmel211004	1211106	1211827	+	0	NA	promoter-TSS (ID=HMEL003322g1.t1-E6;Parent=HMEL003322g1.t1)	-promoter-TSS (ID=HMEL003322g1.t1-E6;Parent=HMEL003322g1.t1)	-275	ID=HMEL003322g1.t1-E6;Parent=HMEL003322g1.t1								
737	Hmel217001	965237	965905	+	0	NA	Intergenic	Intergenic	-43535	ID=HMEL033715g1.t1-E1;Parent=HMEL033715g1.t1								
580	Hmel213022	24139	25111	+	0	NA	Intergenic	Intergenic	2854	ID=HMEL031907g1.t1-E1;Parent=HMEL031907g1.t1								
767	Hmel217014	340907	341215	+	0	NA	Intergenic	Intergenic	1228	ID=HMEL021822g6.t1-E1;Parent=HMEL021822g6.t1								
84	Hmel207002	1393963	1394427	+	0	NA	promoter-TSS (ID=HMEL011223-RA-E1;Parent=HMEL011223-RA)	-promoter-TSS (ID=HMEL011223-RA-E1;Parent=HMEL011223-RA)	23	ID=HMEL011223-RA-E1;Parent=HMEL011223-RA								
805	Hmel201002	2332334	2333175	+	0	NA	Intergenic	Intergenic	-16291	ID=HMEL014985g1.t1-E2;Parent=HMEL014985g1.t1								
1020	Hmel220017	559330	559633	+	0	NA	Intergenic	Intergenic	-6672	ID=HMEL035354g1.t1-E1;Parent=HMEL035354g1.t1								
437	Hmel212001	2553867	2554448	+	0	NA	Intergenic	Intergenic	-2774	ID=HMEL016829g1.t1-E1;Parent=HMEL016829g1.t1								
194	Hmel201009	3907527	3907825	+	0	NA	promoter-TSS (ID=HMEL012437g1.t1-E2;Parent=HMEL012437g1.t1)	-promoter-TSS (ID=HMEL012437g1.t1-E2;Parent=HMEL012437g1.t1)	-559	ID=HMEL012437g1.t1-E2;Parent=HMEL012437g1.t1								
220	Hmel209001	1453988	1454387	+	0	NA	Intergenic	Intergenic	8629	ID=HMEL004102g1.t1-E1;Parent=HMEL004102g1.t1								
846	Hmel218018	6068503	6069530	+	0	NA	Intergenic	Intergenic	-25507	ID=HMEL007355g1.t3-E1;Parent=HMEL007355g1.t3								
1021	Hmel220017	828780	829125	+	0	NA	Intergenic	Intergenic	1327	ID=HMEL035363g1.t1-E2;Parent=HMEL035363g1.t1								
31	Hmel206009	2012612	2013009	+	0	NA	Intergenic	Intergenic	-20895	ID=HMEL004094g1.t1-E1;Parent=HMEL004094g1.t1								
934	Hmel219012	356899	357150	+	0	NA	Intergenic	Intergenic	-40841	ID=HMEL006034g1.t1-E1;Parent=HMEL006034g1.t1								
948	Hmel219018	1190874	1191344	+	0	NA	Intergenic	Intergenic	-5880	ID=HMEL034910g1.t1-E1;Parent=HMEL034910g1.t1								
572	Hmel213020	340107	340985	+	0	NA	Intergenic	Intergenic	1427	ID=HMEL031881g1.t1-E2;Parent=HMEL031881g1.t1								
968	Hmel220003	1865933	1866682	+	0	NA	promoter-TSS (ID=HMEL017058g1.t1-E3;Parent=HMEL017058g1.t1)	-promoter-TSS (ID=HMEL017058g1.t1-E3;Parent=HMEL017058g1.t1)	-909	ID=HMEL017058g1.t1-E3;Parent=HMEL017058g1.t1								
675	Hmel215006	1799537	1799683	+	0	NA	Intergenic	Intergenic	-4995	ID=HMEL000061g1.t1-E6;Parent=HMEL000061g1.t1								
226	Hmel209005	495403	496297	+	0	NA	Intergenic	Intergenic	-2268	ID=HMEL030327g1.t1-E2;Parent=HMEL030327g1.t1								
15	Hmel201009	536771	537176	+	0	NA	Intergenic	Intergenic	-16617	ID=HMEL003948g1.t2-E1;Parent=HMEL003948g1.t2								
431	Hmel212001	2040564	2041163	+	0	NA	Intergenic	Intergenic	-1262	ID=HMEL016808g1.t1-E2;Parent=HMEL016808g1.t1								
527	Hmel212013	1471431	1471878	+	0	NA	Intergenic	Intergenic	20051	ID=HMEL015319g1.t1-E1;Parent=HMEL015319g1.t1								
1145	Hmel204017	2299246	2299740	+	0	NA	Intergenic	Intergenic	46197	ID=HMEL036476g1.t1-E4;Parent=HMEL036476g1.t1								
382	Hmel211004	3740193	3740419	+	0	NA	Intergenic	Intergenic	17691	ID=HMEL031132g1.t1-E1;Parent=HMEL031132g1.t1								
62	Hmel201002	634401	634897	+	0	NA	Intergenic	Intergenic	-5085	ID=HMEL003783g1.t1-E1;Parent=HMEL003783g1.t1								
833	Hmel218018	2590325	2590854	+	0	NA	Intergenic	Intergenic	46503	ID=HMEL034393g1.t1-E2;Parent=HMEL034393g1.t1								
139	Hmel207011	711528	712277	+	0	NA	Intergenic	Intergenic	1816	ID=HMEL037585g1.t1-E2;Parent=HMEL037585g1.t1								
129	Hmel207008	40443	41233	+	0	NA	Intergenic	Intergenic	18271	ID=HmGr15_1-E3;Parent=HmGr15_1								
548	Hmel212013	3301033	3301426	+	0	NA	Intergenic	Intergenic	-1945	ID=HMEL031707g1.t1-E1;Parent=HMEL031707g1.t1								
926	Hmel219005	374065	374346	+	0	NA	Intergenic	Intergenic	-3759	ID=HMEL009297g1.t1-E1;Parent=HMEL009297g1.t1								
859	Hmel218018	6721967	6723654	+	0	NA	Intergenic	Intergenic	-1611	ID=HMEL016313g1.t1-E2;Parent=HMEL016313g1.t1								
1083	Hmel203030	6401	6867	+	0	NA	Intergenic	Intergenic	2118	ID=HMEL036014g1.t1-E1;Parent=HMEL036014g1.t1								
739	Hmel202006	1545873	1546190	+	0	NA	Intergenic	Intergenic	-2266	ID=HMEL009417g1.t1-E1;Parent=HMEL009417g1.t1								
1110	Hmel203048	417640	418477	+	0	NA	Intergenic	Intergenic	-8937	ID=HMEL036097g1.t1-E1;Parent=HMEL036097g1.t1								
876	Hmel218018	7847948	7848233	+	0	NA	Intergenic	Intergenic	-30845	ID=HMEL034483g1.t2-E1;Parent=HMEL034483g1.t2								
662	Hmel214025	266864	267526	+	0	NA	Intergenic	Intergenic	-7789	ID=HMEL020940g1.t1-E1;Parent=HMEL020940g1.t1								
418	Hmel212001	610398	611017	+	0	NA	Intergenic	Intergenic	2177	ID=HMEL005971g1.t1-E5;Parent=HMEL005971g1.t1								
783	Hmel218003	1244813	1245156	+	0	NA	Intergenic	Intergenic	-3101	ID=HMEL003289g1.t1-E1;Parent=HMEL003289g1.t1								
933	Hmel219012	335911	337054	+	0	NA	Intergenic	Intergenic	-42586	ID=HMEL034766g1.t1-E1;Parent=HMEL034766g1.t1								
168	Hmel207021	2214591	2215118	+	0	NA	Intergenic	Intergenic	3304	ID=HMEL013372g1.t1-E4;Parent=HMEL013372g1.t1								
135	Hmel207008	556375	557023	+	0	NA	promoter-TSS (ID=HMEL010864g1.t1-E5;Parent=HMEL010864g1.t1)	-promoter-TSS (ID=HMEL010864g1.t1-E5;Parent=HMEL010864g1.t1)	-244	ID=HMEL010864g1.t1-E5;Parent=HMEL010864g1.t1								
348	Hmel201011	1686799	1687417	+	0	NA	Intergenic	Intergenic	-7434	ID=HMEL011402g2.t1-E1;Parent=HMEL011402g2.t1								
1152	Hmel205005	279705	279959	+	0	NA	Intergenic	Intergenic	-7850	ID=HMEL016010g6.t1-E1;Parent=HMEL016010g6.t1								
145	Hmel207021	196972	197612	+	0	NA	Intergenic	Intergenic	-12044	ID=HMEL009804g1.t1-E1;Parent=HMEL009804g1.t1								
49	Hmel206009	3965178	3965628	+	0	NA	Intergenic	Intergenic	-3724	ID=HMEL037068g1.t1-E5;Parent=HMEL037068g1.t1								
789	Hmel218004	171353	171683	+	0	NA	Intergenic	Intergenic	2620	ID=HMEL034238g1.t1-E2;Parent=HMEL034238g1.t1								
178	Hmel207028	295849	296843	+	0	NA	Intergenic	Intergenic	-16562	ID=HMEL037757g1.t1-E1;Parent=HMEL037757g1.t1								
1131	Hmel204001	1257074	1257623	+	0	NA	Intergenic	Intergenic	3273	ID=HMEL009715g1.t1-E3;Parent=HMEL009715g1.t1								
124	Hmel207002	6367351	6367939	+	0	NA	Intergenic	Intergenic	-7816	ID=HMEL016486g1.t1-E1;Parent=HMEL016486g1.t1								
772	Hmel217018	578982	579716	+	0	NA	Intergenic	Intergenic	8583	ID=HMEL033969g1.t1-E1;Parent=HMEL033969g1.t1								
1090	Hmel203030	208533	209044	+	0	NA	Intergenic	Intergenic	25079	ID=HMEL036017g1.t1-E3;Parent=HMEL036017g1.t1								
627	Hmel213067	644294	645049	+	0	NA	Intergenic	Intergenic	75911	ID=HMEL032193g1.t1-E1;Parent=HMEL032193g1.t1								
993	Hmel220005	3246067	3247656	+	0	NA	promoter-TSS (ID=HMEL035177g1.t1-E2;Parent=HMEL035177g1.t1)	-promoter-TSS (ID=HMEL035177g1.t1-E2;Parent=HMEL035177g1.t1)	-249	ID=HMEL035177g1.t1-E2;Parent=HMEL035177g1.t1								
715	Hmel216011	984804	985308	+	0	NA	Intergenic	Intergenic	-2934	ID=HMEL033547g1.t1-E2;Parent=HMEL033547g1.t1								
